ExampleOrder-USD/JPY,USD/JPY,38,1000000000391,97.534,-100000,2009-06-09 12:47:48.052,2009-06-09 16:47:48.052,2009-06-09 12:47:48.052,3499110826909321
ExampleOrder-USD/CHF,USD/CHF,179,1000000000386,1.08071,-100000,2009-06-09 12:47:10.162,2009-06-09 16:47:10.162,2009-06-09 12:47:10.162,3499110826910549
ExampleOrder-USD/CHF,USD/CHF,193,1000000000389,1.0809,0,2009-06-09 12:47:10.162,2009-06-09 16:47:10.162,2009-06-09 12:47:10.162,3499110826911627
ExampleOrder-USD/JPY,USD/JPY,47,1000000000401,97.534,0,2009-06-09 12:48:59.145,2009-06-09 16:48:59.145,2009-06-09 12:48:59.145,3499110826919867
ExampleOrder-USD/JPY,USD/JPY,38,1000000000416,97.518,-100000,2009-06-09 12:49:17.598,2009-06-09 16:49:17.598,2009-06-09 12:49:17.598,3499110826929462
ExampleReversal-EUR/USD,EUR/USD,108,1000000000396,1.40319,-10000,2009-06-09 12:49:40.785,2009-06-09 16:49:40.785,2009-06-09 12:50:26.144,3499110826942481
ExampleOrder-USD/JPY,USD/JPY,52,1000000000406,97.543,0,2009-06-09 12:50:47.253,2009-06-09 16:50:47.253,2009-06-09 12:50:47.253,3499110826943085
ExampleOrder-EUR/USD,EUR/USD,85,1000000000403,1.4027,-100000,2009-06-09 12:50:26.144,2009-06-09 16:50:26.144,2009-06-09 12:50:26.144,3499110826944396
ExampleOrder-EUR/USD,EUR/USD,99,1000000000411,1.40291,0,2009-06-09 12:50:39.519,2009-06-09 16:50:39.519,2009-06-09 12:50:39.519,3499110826954094
ExampleOrder-EUR/USD,EUR/USD,85,1000000000430,1.40232,-100000,2009-06-09 12:52:49.517,2009-06-09 16:52:49.517,2009-06-09 12:52:49.517,3499110826971078
ExampleOrder-EUR/USD,EUR/USD,99,1000000000433,1.40248,0,2009-06-09 12:52:58.329,2009-06-09 16:52:58.329,2009-06-09 12:52:58.329,3499110826973308
ExampleReversal-EUR/USD,EUR/USD,107,1000000000414,1.40254,10000,2009-06-09 12:53:50.704,2009-06-09 16:53:50.704,2009-06-09 12:54:06.328,3499110826992553
